Hostname,Agent UUID,Status,Status Reason,Last Reported,Last User,Operating System,Sysmon,IP Address,Mac Address,Version,Containment Driver,VDI State
5CG2077V0Q,4689f0ed-b9ba-4795-b49c-a8e873c3ab9d,Offline (2 days),,2024-07-16 19:10:02 +0000 UTC,childerj,Microsoft Windows 10,13.31,10.64.69.22,60:a5:e2:1d:fd:6c,2023-02_138,disabled,None
5CG2077TNW,6953e316-626b-4bb7-b54e-86bbe6ab6a0e,Offline (19 hours),,2024-07-18 14:03:46 +0000 UTC,hagac,Microsoft Windows 10,13.31,10.64.69.27,c4:bd:e5:7e:12:1f,2023-02_138,disabled,None
5CG2077TY1,d40d1c27-7055-44e6-867a-a75cbdf48150,Offline (3 hours),,2024-07-19 05:28:49 +0000 UTC,carsonj,,13.31,192.168.168.17,60:a5:e2:1e:12:61,2023-02_138,disabled,None
5CG2077GNV,f3e336ae-92e1-438f-8a09-71e96c009c4f,Offline (4 hours),,2024-07-19 04:35:16 +0000 UTC,mckaymi,Microsoft Windows 10,13.31,192.168.1.159,c4:bd:e5:80:01:dd,2023-02_138,disabled,None
5CG2077HGQ,ea52741c-08e7-4c35-bfdb-2bb661bfe3f2,Offline (8 hours),,2024-07-19 00:39:40 +0000 UTC,nemect,Microsoft Windows 10,13.31,"192.168.24.54, 172.16.0.15","00:05:9a:3c:7a:00, a2:c5:08:5c:21:2c",2023-02_138,disabled,None
5CG2077TRN,c4dc9272-c241-4ef1-a540-25f2ed69c7da,Offline (11 hours),,2024-07-18 21:52:00 +0000 UTC,shannonb,Microsoft Windows 10,13.31,"192.168.24.35, 192.168.1.19","00:05:9a:3c:7a:00, c4:bd:e5:89:31:45",2023-02_138,disabled,None
5CG2077HHP,9a76aafc-d993-4c84-9a56-cabf3432f4f5,Offline (0 hours),,2024-07-19 08:27:28 +0000 UTC,rickmant,Microsoft Windows 10,13.31,192.168.0.227,f8:b5:4d:3d:dd:99,2023-02_138,disabled,None
5CG2143060,c4eab6fc-8678-4a58-b55b-156e220f8cfa,Offline (11 hours),,2024-07-18 21:49:13 +0000 UTC,heinerk,Microsoft Windows 10,13.31,"10.33.64.17, 10.200.12.53","80:3f:5d:08:6c:ee, 84:7b:57:ac:5a:7b",2023-02_138,disabled,None
5CD142GPZR,d6503742-ebfa-4ab7-aaec-9484b9f39d1d,Offline (11 hours),,2024-07-18 21:17:09 +0000 UTC,drakem,Microsoft Windows 10,13.31,"10.33.96.59, 10.200.14.58","e8:ea:6a:4d:5c:f5, 7c:70:db:0f:22:ba",2023-02_138,disabled,None
5CG2152BDM,e6d96192-843f-4b24-a3bc-02003a32df60,Offline (1 day),,2024-07-17 19:11:49 +0000 UTC,millerhe,Microsoft Windows 10,13.31,192.168.0.199,70:a8:d3:59:a7:cc,2023-02_138,disabled,None
5CG2152BDL,5903c218-9968-4477-ac5e-da5df8d682f7,Offline (12 hours),,2024-07-18 20:44:39 +0000 UTC,hailem,Microsoft Windows 10,13.31,10.64.68.75,84:69:93:9b:6d:bb,2023-02_138,disabled,None
5CG2152B30,ca12e8a2-72e5-4f3d-8965-3378bb88a9d0,Offline (12 hours),,2024-07-18 20:54:59 +0000 UTC,pantojam,Microsoft Windows 10,13.31,10.64.16.59,e8:ea:6a:4d:5e:3a,2023-02_138,disabled,None
5CG7432SX9,a10ca3ef-0f29-4d6c-80ec-51f12ef9b926,Offline (3 hours),,2024-07-19 05:45:25 +0000 UTC,manbeckm,Microsoft Windows 10,13.31,192.168.254.74,bc:a8:a6:b8:f6:aa,2023-02_138,disabled,None
5CG2077TK0,eadb44ef-7d7b-41c1-8890-17ed0459a076,Offline (0 hours),,2024-07-19 08:17:34 +0000 UTC,dughij,Microsoft Windows 10,13.31,"192.168.26.141, 192.168.1.46","00:05:9a:3c:7a:00, f8:b5:4d:f4:1f:f5",2023-02_138,disabled,None
5CG2077TJW,77d1e19f-f906-410a-a89a-6d59f536dcbc,Offline (4 hours),,2024-07-19 04:35:06 +0000 UTC,schotte,Microsoft Windows 10,13.31,192.168.1.78,c4:bd:e5:7f:98:bf,2023-02_138,disabled,None
5CG2153JNK,801a668d-b95e-4f87-bd69-b0da095b24fc,Offline (11 hours),,2024-07-18 21:54:16 +0000 UTC,bachop,Microsoft Windows 10,13.31,"10.33.80.19, 10.200.12.16","e8:ea:6a:4d:57:06, 70:a8:d3:59:0f:06",2023-02_138,disabled,None
5CG2153K5N,103fa7f6-7d59-4dc6-a5a4-6c2d4549cd73,Offline (11 hours),,2024-07-18 22:03:15 +0000 UTC,shattucd,Microsoft Windows 10,13.31,"192.168.27.11, 10.33.80.61, 10.200.6.27","00:05:9a:3c:7a:00, e8:ea:6a:4d:5c:a8, 70:a8:d3:57:b2:46",2023-02_138,disabled,None
5CG2153K3C,e2bd9cec-7943-4007-a54d-417be5a50108,Offline (12 hours),,2024-07-18 21:03:05 +0000 UTC,williamb,Microsoft Windows 10,13.31,10.33.80.60,e8:ea:6a:4d:5c:9d,2023-02_138,disabled,None
5CG2077TZ3,825381dc-c6f7-4f22-813f-65b1ae2b6c15,Offline (12 hours),,2024-07-18 21:00:00 +0000 UTC,wilganp,Microsoft Windows 10,13.31,10.200.0.14,60:a5:e2:1f:94:5b,2023-02_138,disabled,None
5CG2113MJV,a99f12c7-4553-42d8-b919-141d4136a3ad,Offline (6 hours),,2024-07-19 02:39:48 +0000 UTC,duduyemf,Microsoft Windows 10,13.31,10.0.0.75,7c:21:4a:0b:90:d7,2023-02_138,disabled,None
5CG2077TV9,99011d9d-c8f6-46fc-bc61-ee3e661fd69f,Offline (3 hours),,2024-07-19 05:13:27 +0000 UTC,chaneyt,Microsoft Windows 10,13.31,192.168.1.103,c4:bd:e5:86:41:97,2023-02_138,disabled,None
5CG2077TY2,ae159de8-a71f-4d51-80d2-f761583bbc5e,Offline (1 day),,2024-07-17 20:46:32 +0000 UTC,buffinje,Microsoft Windows 10,13.31,"192.168.27.199, 192.168.1.179","00:05:9a:3c:7a:00, 60:a5:e2:1d:fc:e5",2023-02_138,disabled,None
5CG2113KWM,0dc5f405-de28-4918-a29e-b200195fcb08,Offline (11 hours),,2024-07-18 21:49:27 +0000 UTC,feuerbg,Microsoft Windows 10,13.31,10.33.128.51,a8:b1:3b:e9:da:ce,2023-02_138,disabled,None
5CD207D4S5,4bd90696-ece7-4151-b126-5f5cb9c00d4d,Offline (13 hours),,2024-07-18 19:56:02 +0000 UTC,robertsm,Microsoft Windows 10,13.31,"10.33.96.63, 10.200.0.54","e8:ea:6a:4d:5c:93, f8:b5:4d:44:19:3e",2023-02_138,disabled,None
5CG2077TRR,c86e5b3d-57b0-4e57-824d-b496abbf1a5d,Offline (12 hours),,2024-07-18 20:23:17 +0000 UTC,autinr,Microsoft Windows 10,13.31,192.168.1.112,c4:bd:e5:7c:f4:16,2023-02_138,disabled,None
5CG2153KH2,f49026f7-c119-443d-bc19-3ff7b2860845,Offline (10 hours),,2024-07-18 22:32:22 +0000 UTC,jobej,Microsoft Windows 10,13.31,"10.33.128.33, 10.200.2.24","84:69:93:9c:81:79, 70:a8:d3:3d:ae:28",2023-02_138,disabled,None
5CG2077TYC,bb1ef310-d85c-44cd-a09d-3b62b26e57e3,Offline (14 hours),,2024-07-18 19:04:01 +0000 UTC,sellittm,Microsoft Windows 10,13.31,"172.21.42.38, 172.21.154.53","a8:b1:3b:57:f4:d2, 60:a5:e2:20:b0:20",2023-02_138,disabled,None
5CG2152BD6,8ecde437-8033-4a44-9988-b5f0bcb0abfc,Offline (6 hours),,2024-07-19 02:48:03 +0000 UTC,tates,Microsoft Windows 10,13.31,192.168.1.149,70:a8:d3:5c:91:03,2023-02_138,disabled,None
5CG2077HGJ,ebae8812-d11f-438d-8ba5-69fb7e53e384,Offline (17 hours),,2024-07-18 15:52:42 +0000 UTC,eatons,Microsoft Windows 10,13.31,192.168.1.22,c4:bd:e5:7f:9a:ef,2023-02_138,disabled,None
5CG2153K3J,50f6f922-80d3-4e09-b857-0b6fc66963ec,Offline (12 hours),,2024-07-18 21:04:11 +0000 UTC,perrys,Microsoft Windows 10,13.31,192.168.0.11,70:a8:d3:42:b5:e4,2023-02_138,disabled,None
5CG2077TWK,3c9c5d3e-1953-46d2-81a1-3d7f0b08a22d,Offline (4 hours),,2024-07-19 04:36:31 +0000 UTC,mikolob,Microsoft Windows 10,13.31,172.21.54.32,e8:ea:6a:4d:5e:22,2023-02_138,disabled,None
5CG2152BHZ,a8d56583-4034-4df1-ab99-079091dbf785,Offline (7 hours),,2024-07-19 01:11:47 +0000 UTC,pritchek,Microsoft Windows 10,13.31,192.168.86.41,70:a8:d3:5c:90:59,2023-02_138,disabled,None
GLADSDCPDM01,4dd15c96-de0d-4b47-9c8d-f99a4be79c8d,Offline (3 hours),,2024-07-19 05:21:49 +0000 UTC,keysadm,Microsoft Windows Server 2019,13.31,10.69.16.54,00:50:56:9c:ad:41,2023-02_138,disabled,None
COADSDCPDM01,ca864119-496d-4b6a-9d08-3fbf83511731,Offline (3 hours),,2024-07-19 05:40:01 +0000 UTC,wrightaadm,Microsoft Windows Server 2019,,10.69.32.202,00:0c:29:7d:45:89,2023-02_138,disabled,None
5CG2152BJ5,18baa955-3647-40ca-8884-a090b9fe35b5,Offline (12 hours),,2024-07-18 21:03:57 +0000 UTC,kerlj,Microsoft Windows 10,13.31,"10.33.16.54, 10.200.8.50","e8:ea:6a:4d:5c:da, 70:a8:d3:59:07:7c",2023-02_138,disabled,None
5CG2153K5Z,cf700131-ff09-438c-a35c-4c39f1edb7a2,Offline (15 hours),,2024-07-18 17:35:33 +0000 UTC,smitsha,Microsoft Windows 10,13.31,192.168.1.57,70:a8:d3:57:b1:e7,2023-02_138,disabled,None
WAADSDCPDM01,3864f829-b9eb-443d-9eab-5af34c19093d,Offline (3 hours),,2024-07-19 05:27:59 +0000 UTC,snyderjadm,Microsoft Windows Server 2019,13.31,10.65.16.102,00:50:56:9c:a1:4b,2023-02_138,disabled,None
5CG2077TP7,276f47e2-d86c-48de-bc52-5f38867f4e7a,Offline (12 hours),,2024-07-18 20:19:47 +0000 UTC,kaesert,Microsoft Windows 10,13.31,10.200.4.27,c4:bd:e5:d5:b1:14,2023-02_138,disabled,None
5CG2113LYL,84b2d4db-2933-4680-b8b3-1cf872757115,Offline (11 hours),,2024-07-18 21:56:26 +0000 UTC,figueroi,Microsoft Windows 10,13.31,"10.33.96.37, 10.200.10.40","e8:ea:6a:4d:5e:93, 7c:21:4a:0c:fa:58",2023-02_138,disabled,None
5CG2077H8S,3f60433c-1f57-424f-b57c-425f37dd33fb,Offline (14 hours),,2024-07-18 18:43:48 +0000 UTC,mauroa,Microsoft Windows 10,13.31,"192.168.24.57, 192.168.1.150","00:05:9a:3c:7a:00, c4:bd:e5:7f:9d:97",2023-02_138,disabled,None
5CG21405XH,fbdd13d6-4b09-41fc-8c8b-5f1f4eeffe55,Offline (7 hours),,2024-07-19 02:01:39 +0000 UTC,simmsda,Microsoft Windows 10,13.31,192.168.1.71,84:7b:57:c8:91:fa,2023-02_138,disabled,None
5CG2077T8K,027f4fb8-7529-42e6-b1ec-4a2db9beea5c,Offline (8 hours),,2024-07-19 00:55:43 +0000 UTC,lewiss,Microsoft Windows 10,13.31,10.0.0.231,c4:bd:e5:7f:9a:a4,2023-02_138,disabled,None
5CG2077V33,3f1963a0-2023-46b3-9090-12b2407610fc,Offline (11 hours),,2024-07-18 21:14:32 +0000 UTC,patamalj,Microsoft Windows 10,13.31,10.200.8.41,f8:b5:4d:3e:f1:02,2023-02_138,disabled,None
6ITSA88536,a8b1d79f-06e5-4376-8cd0-52eb13e00453,Offline (1 day),,2024-07-17 16:24:47 +0000 UTC,rileya,Microsoft Windows 10,13.31,172.20.10.2,b8:8a:60:95:b1:a9,2023-02_138,disabled,None
2CTTA63047,27597145-9acc-460c-b704-d61ae7ad1f19,Offline (13 hours),,2024-07-18 19:57:55 +0000 UTC,watkicop,Microsoft Windows 10,13.31,10.69.21.72,70:1a:b8:f7:b9:fd,2023-02_138,disabled,None
5CG2077TYY,c7aa2af8-17c9-4d15-b89a-0bde52396e08,Offline (13 hours),,2024-07-18 20:01:47 +0000 UTC,moyers,Microsoft Windows 10,13.31,"172.21.42.41, 172.21.48.47","e8:ea:6a:4d:5e:6c, 60:a5:e2:1f:a2:0c",2023-02_138,disabled,None
6ITSA88608,f8602ff7-aa0d-4b63-8b83-6cbc0b01611d,Offline (13 hours),,2024-07-18 19:34:44 +0000 UTC,lindseyd,Microsoft Windows 10,13.31,"192.168.24.71, 192.168.1.151","00:05:9a:3c:7a:00, b8:8a:60:98:48:47",2023-02_138,disabled,None
5CG215293Q,e3a5a3f6-a8b1-4712-a0eb-466bdfcf60aa,Offline (12 hours),,2024-07-18 20:45:54 +0000 UTC,yawb,Microsoft Windows 10,13.31,10.200.10.53,70:a8:d3:5d:7a:c8,2023-02_138,disabled,None
5CG215295B,f63bf324-0fe9-46b3-abd3-7f04df90a2dc,Offline (11 hours),,2024-07-18 21:30:29 +0000 UTC,fultonc,Microsoft Windows 10,13.31,"10.33.64.49, 10.200.0.27","84:69:93:9b:69:af, 70:a8:d3:5b:e8:a7",2023-02_138,disabled,None
5CG2153K41,0379eefe-4a54-4bf9-9399-e30a5f140e6e,Offline (11 hours),,2024-07-18 21:09:34 +0000 UTC,quinoney,Microsoft Windows 10,13.31,10.200.2.19,70:a8:d3:57:b2:3c,2023-02_138,disabled,None
5CG2077H2Q,129eb657-9565-41a5-a96d-7283676225a1,Offline (4 hours),,2024-07-19 04:34:35 +0000 UTC,nguyent,Microsoft Windows 10,13.31,"192.168.27.6, 192.168.1.205","00:05:9a:3c:7a:00, c4:bd:e5:7f:9d:ab",2023-02_138,disabled,None
5CG2077V3D,e05c3c52-e515-400d-9fb5-fdcd17daab0a,Offline (13 hours),,2024-07-18 19:15:45 +0000 UTC,joness,Microsoft Windows 10,13.31,10.33.16.24,a8:b1:3b:57:24:70,2023-02_138,disabled,None
5CG2113LYY,feea8736-f539-47c6-aa3e-250df5c5afbd,Offline (7 hours),,2024-07-19 01:43:48 +0000 UTC,Shipps,Microsoft Windows 10,13.31,10.67.1.60,7c:21:4a:0f:14:a0,2023-02_138,disabled,None
5CG2077T1J,b74a341a-d402-4f1d-9462-95d240fe5113,Offline (12 hours),,2024-07-18 20:45:19 +0000 UTC,woodulm,Microsoft Windows 10,13.31,10.200.8.33,c4:bd:e5:7b:db:d0,2023-02_138,disabled,None
5CG2077TTM,81e9a945-5700-4eb4-b284-2ebc9897cbde,Offline (12 hours),,2024-07-18 20:42:16 +0000 UTC,dellorl,Microsoft Windows 10,13.31,"10.33.96.57, 10.200.8.28","e8:ea:6a:4d:5e:a1, c4:bd:e5:86:41:92",2023-02_138,disabled,None
5CG2077TBH,efe3330e-8919-429b-ba3e-1f223d9b745e,Offline (6 hours),,2024-07-19 02:36:54 +0000 UTC,brownv,Microsoft Windows 10,13.31,192.168.86.30,c4:bd:e5:7f:97:de,2023-02_138,disabled,None
5CG2077TYD,8c12c00b-6c42-4f59-a09f-aaeb13b464e5,Offline (11 hours),,2024-07-18 21:40:03 +0000 UTC,talleyd,Microsoft Windows 10,13.31,10.33.32.30,e8:ea:6a:4d:5c:9a,2023-02_138,disabled,None
5CG2077HGV,9e4e06db-a185-4173-b586-eea36ca51db6,Offline (11 hours),,2024-07-18 21:49:39 +0000 UTC,toneyz,Microsoft Windows 10,13.31,"10.33.48.20, 10.200.10.41","e8:ea:6a:4d:5c:ff, c4:bd:e5:7f:9b:99",2023-02_138,disabled,None
5CG2077TKM,b7694e8c-8397-4d10-8810-00cc6d0e12b5,Offline (3 hours),,2024-07-19 05:32:56 +0000 UTC,mellottc,Microsoft Windows 10,13.31,192.168.1.200,00:e0:4c:78:10:57,2023-02_138,disabled,None
5CD143F73S,d46bde9e-f3c0-4fc8-b628-cd7fa6da313c,Offline (2 days),,2024-07-16 21:48:52 +0000 UTC,houghtom,Microsoft Windows 10,13.31,"192.168.26.235, 192.168.15.130","00:05:9a:3c:7a:00, dc:21:48:c8:0d:16",2023-02_138,disabled,None
5CG2152BBG,cb785de5-b8ba-4ce9-80ef-6ece1964c2a0,Offline (1 day),,2024-07-17 19:47:41 +0000 UTC,mcpherme,Microsoft Windows 10,13.31,10.69.21.52,70:a8:d3:59:a8:80,2023-02_138,disabled,None
5CD143FBQ0,6a9a1f1c-952f-450b-b2d3-1910099163fa,Offline (17 hours),,2024-07-18 15:25:50 +0000 UTC,vondensr,Microsoft Windows 10,13.31,"192.168.27.122, 192.168.1.29","00:05:9a:3c:7a:00, 7c:70:db:d1:c2:61",2023-02_138,disabled,None
5CG2077TMS,b3609938-b97e-40af-a39a-ccab9ab4afde,Offline (12 hours),,2024-07-18 20:24:56 +0000 UTC,schindld,Microsoft Windows 10,13.31,10.33.80.28,e8:ea:6a:4d:5c:ce,2023-02_138,disabled,None
5CG2077TYN,eb9ec52e-175a-46e3-a9f8-a106c1de5f5c,Offline (1 day),,2024-07-17 22:09:46 +0000 UTC,kalisem,Microsoft Windows 10,13.31,"10.33.96.51, 10.200.2.53","e8:ea:6a:4d:5c:dd, 60:a5:e2:1f:8a:ec",2023-02_138,disabled,None
5CG1285X7W,1bc922f3-d4b2-456c-8155-bb36d814440a,Offline (1 day),,2024-07-17 15:22:05 +0000 UTC,briggsj,Microsoft Windows 10,13.31,"192.168.24.42, 192.168.58.220","00:05:9a:3c:7a:00, c4:23:60:15:fd:83",2023-02_138,disabled,None
5CD142GPZ8,d9fd02d3-05e5-4100-a9a5-6b8392a1be6e,Offline (6 hours),,2024-07-19 02:21:16 +0000 UTC,woodsk,Microsoft Windows 10,13.31,192.168.1.214,7c:70:db:0f:5d:11,2023-02_138,disabled,None
5CD142GPXS,c509df75-ecfa-468d-8e90-a38fc198cfbe,Offline (3 hours),,2024-07-19 06:05:19 +0000 UTC,gilcreaj,Microsoft Windows 10,13.31,192.168.1.70,7c:70:db:0d:46:ac,2023-02_138,disabled,None
5CG1392TFX,ba10de7a-2943-4922-8e2d-8b53fa62f520,Offline (23 hours),,2024-07-18 09:17:03 +0000 UTC,maym,Microsoft Windows 10,13.31,"192.168.137.1, 10.200.8.21","6e:94:66:4a:d7:c4, 6c:94:66:4a:d7:c4",2023-02_138,disabled,None
5CD142GPYY,54b635ee-ccc2-4ddf-a3fd-ef91b680a542,Offline (11 hours),,2024-07-18 21:32:18 +0000 UTC,vogelt,Microsoft Windows 10,13.31,10.200.8.30,7c:70:db:11:75:a6,2023-02_138,disabled,None
5CD207D4SS,66a64c9e-ce15-44c8-87cc-268bd6c00f6e,Offline (12 hours),,2024-07-18 20:10:52 +0000 UTC,waren,Microsoft Windows 10,13.31,"10.33.96.39, 10.200.12.17","c0:18:03:7f:18:92, f8:b5:4d:67:73:02",2023-02_138,disabled,None
MXL0473JMY,7d62007c-5b90-4b2a-9954-05be226058d2,Offline (3 hours),,2024-07-19 05:28:48 +0000 UTC,moorede,Microsoft Windows 10,13.31,10.69.42.16,9c:7b:ef:42:04:1f,2023-02_138,disabled,None
5CG1405635,25861697-cb08-441e-880a-11314d1d27f7,Offline (6 hours),,2024-07-19 02:38:11 +0000 UTC,rogersw,Microsoft Windows 10,13.31,192.168.1.3,f4:7b:09:77:ba:78,2023-02_138,disabled,None
5CG14055RN,87a960a8-bc4f-4168-8656-8aedbaa5f2e2,Offline (11 hours),,2024-07-18 21:17:42 +0000 UTC,seldenb,Microsoft Windows 10,13.31,10.33.96.100,e8:ea:6a:4d:3b:7b,2023-02_138,disabled,None
5CG1285XDT,02fcab4a-0da1-4018-979e-50ba95ba8859,Offline (2 days),,2024-07-16 18:05:50 +0000 UTC,hollowab,Microsoft Windows 10,13.31,10.69.21.31,c4:23:60:14:7f:7b,2023-02_138,disabled,None
5CG14055CF,95385cbe-2667-4744-90b2-3042c8db7efa,Offline (3 hours),,2024-07-19 05:14:26 +0000 UTC,howleyd,Microsoft Windows 10,13.31,"192.168.27.251, 10.0.0.57","00:05:9a:3c:7a:00, f4:7b:09:82:94:57",2023-02_138,disabled,None
5CD142GPYK,ea1c3a4c-74d0-4b5e-803f-9ca61759645d,Offline (1 day),,2024-07-17 18:50:00 +0000 UTC,thomasd,Microsoft Windows 10,13.31,"192.168.27.142, 172.20.10.2","00:05:9a:3c:7a:00, 7c:70:db:0f:4f:01",2023-02_138,disabled,None
5CG2077TYZ,7a8ef151-624c-45ee-910d-cafd98940e3c,Offline (11 hours),,2024-07-18 21:49:17 +0000 UTC,poarchp,Microsoft Windows 10,13.31,"10.33.64.16, 10.200.6.40","e8:ea:6a:4d:5c:f3, 60:a5:e2:1e:12:66",2023-02_138,disabled,None
5CD142GPXC,fc710c6a-ff2c-4959-8974-99f0be1ca470,Offline (1 day),,2024-07-17 22:01:31 +0000 UTC,weldonm,Microsoft Windows 10,13.31,"192.168.26.119, 172.20.10.9","00:05:9a:3c:7a:00, 7c:70:db:10:b0:d0",2023-02_138,disabled,None
1CTTA21649,35c53d57-11bd-4baa-9ded-a6c4863f13d4,Offline (12 hours),,2024-07-18 20:15:32 +0000 UTC,leejoh,Microsoft Windows 10,13.31,172.20.10.3,96:b5:7a:9e:15:0e,2023-02_138,disabled,None
5CD142GPYF,d9684699-9511-440e-94d9-070b5f6ff8c0,Offline (4 hours),,2024-07-19 04:19:03 +0000 UTC,warrenda,Microsoft Windows 10,13.31,192.168.0.14,7c:70:db:10:b1:2f,2023-02_138,disabled,None
5CG1392T1D,c8787878-3eff-461a-a535-bcde5dbb4e21,Offline (1 hour),,2024-07-19 07:57:03 +0000 UTC,fostecha,Microsoft Windows 10,13.31,192.168.237.55,6c:94:66:4b:c8:be,2023-02_138,disabled,None
5CG1286MRS,0fc6cadb-f0c7-4985-907b-a3fc33ce881a,Offline (1 day),,2024-07-17 15:07:07 +0000 UTC,brandlet,Microsoft Windows 10,13.31,10.200.4.49,c4:23:60:2b:eb:3e,2023-02_138,disabled,None
5CG13937NY,21693d60-8074-4b75-a301-99b203acb2ea,Offline (0 hours),,2024-07-19 08:33:37 +0000 UTC,jonesbri,Microsoft Windows 10,13.31,192.168.15.104,6c:94:66:f2:33:75,2023-02_138,disabled,None
5CG2113LCY,f4d960ea-5426-43e7-8bbf-fe1074d5012a,Offline (1 day),,2024-07-17 16:22:01 +0000 UTC,ottori,Microsoft Windows 10,13.31,10.69.36.18,20:c1:9b:a2:b1:d8,2023-02_138,disabled,None
5CD143F8L8,cfdd22f0-1f90-4c30-9bf2-c5c7c68ef7de,Offline (7 hours),,2024-07-19 01:33:22 +0000 UTC,thomasaa,Microsoft Windows 10,13.31,192.168.1.161,7c:70:db:bd:46:d8,2023-02_138,disabled,None
5CD142GPYH,d418d584-14e8-4708-9650-aff721f6bdaa,Offline (13 hours),,2024-07-18 19:27:21 +0000 UTC,williaje,Microsoft Windows 10,13.31,10.69.24.213,dc:21:48:fe:44:99,2023-02_138,disabled,None
5CD207B11J,64836173-d245-49fa-9c68-b734169e7d41,Offline (13 hours),,2024-07-18 19:39:23 +0000 UTC,browns,Microsoft Windows 10,13.31,10.33.96.55,e8:ea:6a:4d:5c:73,2023-02_138,disabled,None
5CD142GPZX,24e82433-c595-4bb1-96a7-6f440ff014f8,Offline (7 hours),,2024-07-19 02:00:15 +0000 UTC,pruittca,Microsoft Windows 10,13.31,192.168.1.89,7c:70:db:11:48:ec,2023-02_138,disabled,None
5CG14055VF,8d968a28-d18c-4242-9f5b-b1c308fcf369,Offline (11 hours),,2024-07-18 21:22:11 +0000 UTC,yarnallm,Microsoft Windows 10,13.31,10.33.128.45,e0:70:ea:e5:33:4f,2023-02_138,disabled,None
0DTTA24087,ffcb6deb-c318-4f38-bc45-0290ec9da8db,Offline (2 days),,2024-07-16 15:04:04 +0000 UTC,richarja,Microsoft Windows 10,13.31,10.69.21.50,04:33:c2:fc:00:99,2023-02_138,disabled,None
5CG14055GK,ec4356be-ec06-40ac-ab9b-71c9066b95f3,Offline (11 hours),,2024-07-18 21:10:35 +0000 UTC,attardp,Microsoft Windows 10,13.31,"10.33.32.43, 10.200.0.13","e0:70:ea:e5:03:25, a0:e7:0b:2d:75:3a",2023-02_138,disabled,None
5CG1392TD8,271650c3-eb87-4562-b6e3-1ad9a407140b,Offline (13 hours),,2024-07-18 19:48:23 +0000 UTC,shockeyj,Microsoft Windows 10,13.31,"10.64.16.19, 10.64.17.16","e0:70:ea:e0:e3:b7, dc:21:5c:e9:04:71",2023-02_138,disabled,None
5CG2077H9R,28b39735-033a-4ae4-8605-1b4cc8199cd6,Offline (1 day),,2024-07-17 12:53:56 +0000 UTC,cokerr,,13.31,172.21.42.29,e8:ea:6a:4d:5e:1d,2023-02_138,disabled,None
5CG14055VN,4436836e-279a-4bc5-8983-a58d9a028509,Offline (11 hours),,2024-07-18 21:54:59 +0000 UTC,fallss,Microsoft Windows 10,13.31,10.33.48.12,e8:ea:6a:4d:57:cc,2023-02_138,disabled,None
5CG1286KH4,e7f6fe37-393d-4a5b-9fad-af072e2e7c3b,Offline (2 days),,2024-07-17 01:53:39 +0000 UTC,bakerma,Microsoft Windows 10,13.31,"192.168.26.238, 192.168.1.30","00:05:9a:3c:7a:00, c4:23:60:2f:f7:97",2023-02_138,disabled,None
5CD143F8M5,a3e07aab-2985-4920-8b23-e0f4d81d1ba4,Offline (7 hours),,2024-07-19 01:19:57 +0000 UTC,shoalmib,Microsoft Windows 10,13.31,192.168.1.21,7c:70:db:be:66:b7,2023-02_138,disabled,None
5CD143F8VX,ae4faead-1662-4073-a736-70650bf3b85e,Offline (16 hours),,2024-07-18 16:56:27 +0000 UTC,wheelert,Microsoft Windows 10,13.31,"192.168.137.1, 10.69.21.23","7e:70:db:b7:50:d4, 7c:70:db:b7:50:d4",2023-02_138,disabled,None
5CG14054JP,101be31c-f733-414b-ac54-df1b6736ce5e,Offline (5 hours),,2024-07-19 03:28:20 +0000 UTC,volcyc,Microsoft Windows 10,13.31,10.0.0.79,f4:7b:09:77:b9:15,2023-02_138,disabled,None
5CD143FD4R,3bd31a0b-bce0-4fa4-976b-26f83044ef26,Offline (3 hours),,2024-07-19 05:18:48 +0000 UTC,freemaje,Microsoft Windows 10,13.31,192.168.0.34,7c:70:db:d0:a8:f4,2023-02_138,disabled,None
5CD207B0TC,7a51bacc-836e-416b-90e2-5835a7cf5e3f,Offline (11 hours),,2024-07-18 21:50:46 +0000 UTC,coteb,Microsoft Windows 10,13.31,"10.33.80.68, 10.200.2.26","e8:ea:6a:4d:57:d8, c4:bd:e5:a2:57:79",2023-02_138,disabled,None
8LTTC91303,a1b54d74-f9d9-44e4-a680-cf7da830c54d,Offline (14 hours),,2024-07-18 18:21:56 +0000 UTC,honakerj,Microsoft Windows 10,13.31,"192.168.27.190, 172.20.10.2","00:05:9a:3c:7a:00, 1c:1b:b5:ed:97:ca",2023-02_138,disabled,None
5CG1392T1K,5d8b0f16-7f39-4c47-ba6e-2d0ae6c0ecf9,Offline (7 hours),,2024-07-19 02:04:26 +0000 UTC,vacekb,Microsoft Windows 10,13.31,192.168.1.96,6c:94:66:4a:1a:46,2023-02_138,disabled,None
2DTTA78215,528dcedd-61f6-48b2-8fac-f1a8092f87cd,Offline (17 hours),,2024-07-18 16:01:18 +0000 UTC,dawsont,Microsoft Windows 10,13.31,"192.168.26.129, 192.168.111.200, 172.20.10.3","00:05:9a:3c:7a:00, b8:20:8e:1d:64:90, 2c:0d:a7:cd:06:31",2023-02_138,disabled,None
5CG14054XP,938bb44a-3732-4642-b717-0c78f84eacbb,Offline (12 hours),,2024-07-18 20:58:54 +0000 UTC,cookt,Microsoft Windows 10,13.31,10.65.18.34,f4:7b:09:78:0c:c6,2023-02_138,disabled,None
